"template","docked","uniprot_id","rmsd","template_HeavyAtomCount","template_NHOHCount","template_NOCount","template_RingCount","template_NumHAcceptors","template_NumHDonors","template_NumHeteroAtoms","template_NumRotatableBonds","docked_HeavyAtomCount","docked_NHOHCount","docked_NOCount","docked_RingCount","docked_NumHAcceptors","docked_NumHDonors","docked_NumHeteroAtoms","docked_NumRotatableBonds","mcs_HeavyAtomCount","mcs_NOCount","mcs_RingCount","mcs_NumHeteroAtoms","mcs_template_NHOHCount","mcs_docked_NHOHCount","mcs_template_NumHAcceptors","mcs_docked_NumHAcceptors","mcs_template_NumHDonors","mcs_docked_NumHDonors","mcs_template_NumRotatableBonds","mcs_docked_NumRotatableBonds","ec_tanimoto_similarity","fc_tanimoto_similarity"
"1LPG_IMA","2XBX_RR8","P00742",5.675,41,4,7,5,4,3,7,10,36,2,9,4,6,2,12,6,13,2,0,2,0,0,2,2,0,0,3,1,0.14957264957265,0.179824561403509
"1LPG_IMA","2VH6_GSV","P00742",11.297,41,4,7,5,4,3,7,10,35,1,7,4,6,1,12,8,14,1,0,1,0,0,1,0,0,0,3,2,0.146551724137931,0.214611872146119
"1LPG_IMA","2WYJ_898","P00742",11.21,41,4,7,5,4,3,7,10,30,1,6,3,5,1,10,7,15,2,0,2,1,0,1,1,1,0,4,3,0.0982142857142857,0.160377358490566
"1LPG_IMA","1NFW_RRR","P00742",10.588,41,4,7,5,4,3,7,10,28,1,7,4,5,1,10,5,15,3,0,3,2,0,1,1,2,0,5,2,0.0933333333333333,0.133640552995392
"1LPG_IMA","2BQ7_IID","P00742",1.487,41,4,7,5,4,3,7,10,30,1,5,4,4,1,5,6,22,3,3,3,1,1,2,2,1,1,5,4,0.27,0.358288770053476
"1LPG_IMA","1XKA_4PP","P00742",0.961,41,4,7,5,4,3,7,10,29,5,6,3,4,4,6,9,14,1,0,1,0,1,1,1,0,1,3,7,0.225490196078431,0.243781094527363
"1LPG_IMA","1NFU_RRP","P00742",9.812,41,4,7,5,4,3,7,10,30,3,7,4,5,2,10,5,16,4,1,4,3,2,2,1,3,2,4,3,0.235294117647059,0.279187817258883
"1LPG_IMA","2J94_G15","P00742",9.358,41,4,7,5,4,3,7,10,31,2,11,4,8,2,14,7,12,3,0,3,1,0,2,1,1,0,5,3,0.0627615062761506,0.0948275862068966
"1LPG_IMA","2W3I_L1C","P00742",12.646,41,4,7,5,4,3,7,10,40,3,9,5,6,3,12,6,19,3,0,3,1,1,2,1,1,1,6,4,0.16734693877551,0.211864406779661
"1LPG_IMA","2EI7_D93","P00742",6.651,41,4,7,5,4,3,7,10,32,3,7,5,5,3,9,4,18,3,2,3,1,2,2,1,1,2,3,2,0.0991735537190083,0.156521739130435
"1LPG_IMA","2UWL_895","P00742",9.469,41,4,7,5,4,3,7,10,28,1,8,3,6,1,11,7,12,3,0,3,1,0,2,1,1,0,5,3,0.0567685589519651,0.0950226244343891
"1LPG_IMA","2Y7X_MZA","P00742",6.7,41,4,7,5,4,3,7,10,32,2,6,5,4,2,9,4,15,2,0,2,1,1,1,1,1,1,3,1,0.123404255319149,0.205479452054795
"1LPG_IMA","2PR3_237","P00742",11.254,41,4,7,5,4,3,7,10,37,2,8,4,5,2,11,7,16,3,1,3,1,1,2,1,1,1,4,4,0.171673819742489,0.202643171806167
"1LPG_IMA","2W3K_L1D","P00742",6.343,41,4,7,5,4,3,7,10,39,3,8,5,5,3,10,6,20,3,0,3,1,1,2,1,1,1,6,4,0.19831223628692,0.267857142857143
"1LPG_IMA","1F0S_PR2","P00742",6.736,41,4,7,5,4,3,7,10,29,2,8,5,6,2,10,5,14,2,1,2,1,1,1,0,1,1,3,2,0.114035087719298,0.165137614678899
"1LPG_IMA","1NFY_RTR","P00742",5.621,41,4,7,5,4,3,7,10,30,3,7,4,5,2,10,5,14,3,1,3,1,0,2,1,1,0,3,2,0.184834123222749,0.262626262626263
"1LPG_IMA","1F0R_815","P00742",5.489,41,4,7,5,4,3,7,10,31,3,8,5,7,2,10,5,16,2,0,2,1,0,1,1,1,0,5,2,0.149779735682819,0.191780821917808
"1LPG_IMA","2D1J_D01","P00742",6.226,41,4,7,5,4,3,7,10,31,1,8,5,5,1,11,4,13,2,0,2,1,0,1,0,1,0,3,2,0.117391304347826,0.17351598173516
"1LPG_IMA","2UWO_701","P00742",8.736,41,4,7,5,4,3,7,10,29,1,8,3,6,1,11,7,12,3,0,3,1,0,2,1,1,0,3,3,0.0655021834061135,0.0941704035874439
"1LPG_IMA","4A7I_A7I","P00742",5.261,41,4,7,5,4,3,7,10,24,2,6,2,5,2,9,7,9,1,0,1,0,0,1,1,0,0,3,1,0.0817307692307692,0.113861386138614
"1LPG_IMA","2W26_RIV","P00742",10.073,41,4,7,5,4,3,7,10,29,1,8,4,6,1,10,5,11,1,1,1,0,0,1,0,0,0,2,2,0.116591928251121,0.185714285714286
"1LPG_IMA","2EI6_D92","P00742",7.248,41,4,7,5,4,3,7,10,32,3,7,5,5,3,9,4,18,3,2,3,1,2,2,1,1,2,3,2,0.0991735537190083,0.156521739130435
"1LPG_IMA","2XC0_8NC","P00742",8.312,41,4,7,5,4,3,7,10,38,2,10,4,7,2,13,7,14,2,1,2,0,1,2,1,0,1,4,3,0.150627615062762,0.185344827586207
"1LPG_IMA","1KSN_FXV","P00742",5.102,41,4,7,5,4,3,7,10,33,5,8,3,4,3,8,9,19,2,0,2,1,2,1,0,1,2,4,7,0.216981132075472,0.258536585365854
"1LPG_IMA","2P94_ME4","P00742",7.257,41,4,7,5,4,3,7,10,35,3,7,5,4,3,8,5,24,3,1,3,2,3,1,0,2,3,6,4,0.160337552742616,0.227678571428571
"1LPG_IMA","2XC4_IVK","P00742",6.685,41,4,7,5,4,3,7,10,37,2,7,4,5,2,12,7,13,2,0,2,0,0,2,2,0,0,3,1,0.147058823529412,0.176724137931034
"1LPG_IMA","2Y82_930","P00742",12.329,41,4,7,5,4,3,7,10,33,2,6,5,4,2,9,5,16,2,0,2,1,1,1,1,1,1,5,2,0.127659574468085,0.204545454545455
"1LPG_IMA","1MQ5_XLC","P00742",9.866,41,4,7,5,4,3,7,10,34,2,6,4,5,2,10,6,18,3,0,3,1,1,2,2,1,1,5,5,0.141630901287554,0.176991150442478
"1LPG_IMA","2RA0_JNJ","P00742",4.876,41,4,7,5,4,3,7,10,39,4,10,6,9,2,12,6,19,2,0,2,1,0,1,2,1,0,5,4,0.144578313253012,0.182572614107884
"1LPG_IMA","3KQC_LGK","P00742",10.876,41,4,7,5,4,3,7,10,42,2,10,6,7,2,14,6,23,2,0,2,1,0,1,1,1,0,6,4,0.154150197628458,0.242553191489362
"1LPG_IMA","3M37_M37","P00742",7.126,41,4,7,5,4,3,7,10,37,5,8,4,6,3,13,7,23,4,0,4,2,2,2,3,2,2,6,6,0.192982456140351,0.242009132420091
"1LPG_IMA","2J2U_GSQ","P00742",5.784,41,4,7,5,4,3,7,10,30,2,9,4,5,2,11,6,12,3,0,3,1,0,2,1,1,0,5,3,0.0862068965517241,0.115044247787611
"1LPG_IMA","4BTI_7R9","P00742",6.807,41,4,7,5,4,3,7,10,42,2,11,4,8,2,16,12,14,2,0,2,1,0,1,1,1,0,5,3,0.111969111969112,0.161290322580645
"1LPG_IMA","2Y7Z_C0Z","P00742",11.959,41,4,7,5,4,3,7,10,33,1,6,5,4,1,8,5,16,2,0,2,1,0,1,1,1,0,4,2,0.137339055793991,0.215596330275229
"1LPG_IMA","2J4I_GSJ","P00742",5.446,41,4,7,5,4,3,7,10,36,2,10,3,6,2,13,11,13,2,0,2,1,0,1,0,1,0,5,6,0.117647058823529,0.136752136752137
"1LPG_IMA","2CJI_GSK","P00742",5.382,41,4,7,5,4,3,7,10,31,1,8,4,5,1,10,6,12,3,0,3,1,0,2,1,1,0,5,3,0.103448275862069,0.142857142857143
"1LPG_IMA","2UWP_894","P00742",9.419,41,4,7,5,4,3,7,10,28,1,8,3,6,1,11,8,12,3,0,3,1,0,2,1,1,0,5,3,0.066079295154185,0.0950226244343891
"1LPG_IMA","2J95_GSX","P00742",10.461,41,4,7,5,4,3,7,10,31,1,8,4,7,1,12,7,12,3,0,3,1,0,2,1,1,0,5,3,0.0808510638297872,0.118942731277533
"1LPG_IMA","3KL6_443","P00742",8.868,41,4,7,5,4,3,7,10,32,2,8,4,5,2,10,6,10,2,0,2,1,0,1,1,1,0,3,3,0.0974576271186441,0.146017699115044
"1LPG_IMA","2WYG_461","P00742",11.57,41,4,7,5,4,3,7,10,30,1,6,3,5,1,10,7,15,2,0,2,1,0,1,1,1,0,4,3,0.0982142857142857,0.160377358490566
"2VH6_GSV","4Y79_4O6","P00742",7.081,35,1,7,4,6,1,12,8,29,1,8,3,5,1,10,7,14,5,1,6,1,1,3,3,1,1,4,5,0.182795698924731,0.271676300578035
"2VH6_GSV","2BOH_IIA","P00742",7.099,35,1,7,4,6,1,12,8,33,1,6,5,6,1,8,6,15,2,0,2,1,0,0,2,1,0,3,3,0.207070707070707,0.28494623655914
"2VH6_GSV","2J34_GS6","P00742",5.666,35,1,7,4,6,1,12,8,30,1,8,4,6,1,11,6,20,5,1,7,1,1,3,3,1,1,6,5,0.195767195767196,0.262569832402235
"2VH6_GSV","2Y81_931","P00742",5.59,35,1,7,4,6,1,12,8,33,2,6,5,4,2,9,5,28,5,2,8,1,1,3,3,1,1,7,5,0.342696629213483,0.414201183431953
"2VH6_GSV","1EZQ_RPR","P00742",9.572,35,1,7,4,6,1,12,8,34,6,7,3,5,4,7,10,17,2,0,2,0,1,1,1,0,1,2,6,0.15609756097561,0.30939226519337
"2VH6_GSV","3CS7_LG0","P00742",6.578,35,1,7,4,6,1,12,8,37,0,6,6,5,0,9,7,17,3,1,3,1,0,1,2,1,0,3,3,0.148837209302326,0.247474747474747
"2VH6_GSV","2P93_ME1","P00742",11.177,35,1,7,4,6,1,12,8,27,2,6,3,5,2,8,6,13,2,1,2,0,0,1,2,0,0,2,2,0.214689265536723,0.303030303030303
"2VH6_GSV","2J38_GS5","P00742",5.361,35,1,7,4,6,1,12,8,30,1,8,4,6,1,11,6,19,5,1,6,1,1,3,3,1,1,6,5,0.195767195767196,0.262569832402235
"2VH6_GSV","2Y80_439","P00742",6.134,35,1,7,4,6,1,12,8,33,1,6,5,4,1,8,5,26,5,2,7,1,1,3,3,1,1,7,4,0.264550264550264,0.373563218390805
"2VH6_GSV","3CEN_FXA","P00742",12.069,35,1,7,4,6,1,12,8,33,2,8,4,6,2,10,6,15,4,0,5,0,1,3,3,0,1,3,3,0.209183673469388,0.247368421052632
"2VH6_GSV","3HPT_YET","P00742",7.224,35,1,7,4,6,1,12,8,32,2,9,4,5,2,9,7,11,3,0,3,1,1,1,1,1,1,2,3,0.123222748815166,0.173267326732673
"2VH6_GSV","3M36_M35","P00742",4.534,35,1,7,4,6,1,12,8,37,3,7,4,6,2,12,7,24,5,2,7,1,1,3,4,1,1,4,4,0.32972972972973,0.374301675977654
"2VH6_GSV","4BTU_6XS","P00742",8.415,35,1,7,4,6,1,12,8,39,2,10,4,7,2,15,9,20,4,0,6,1,2,2,2,1,2,7,7,0.199052132701422,0.317708333333333
"2VH6_GSV","1V3X_D76","P00742",13.148,35,1,7,4,6,1,12,8,35,2,9,5,7,1,12,5,19,4,0,6,1,0,2,2,1,0,6,5,0.166666666666667,0.282722513089005
"2VH6_GSV","4Y76_4O1","P00742",5.447,35,1,7,4,6,1,12,8,37,2,10,4,6,1,12,8,20,5,1,7,1,0,3,3,1,0,6,5,0.169014084507042,0.238805970149254
"2VH6_GSV","2P3U_663","P00742",9.083,35,1,7,4,6,1,12,8,35,2,8,4,7,2,12,7,13,2,0,2,0,1,1,1,0,1,2,3,0.131455399061033,0.205
"2VH6_GSV","1NFX_RDR","P00742",2.012,35,1,7,4,6,1,12,8,33,1,8,5,7,1,11,6,25,5,0,7,1,0,3,3,1,0,7,4,0.182266009852217,0.256544502617801
"2VH6_GSV","1LPZ_CMB","P00742",12.818,35,1,7,4,6,1,12,8,32,4,5,4,3,3,7,6,15,1,0,1,0,1,0,0,0,1,2,3,0.158415841584158,0.251336898395722
"2VH6_GSV","2VH0_GSI","P00742",0.819,35,1,7,4,6,1,12,8,34,1,8,4,7,1,12,9,25,5,3,9,1,1,4,4,1,1,6,6,0.535483870967742,0.545454545454545
"2VH6_GSV","3FFG_FFG","P00742",2.489,35,1,7,4,6,1,12,8,45,3,10,7,7,3,13,7,19,3,2,3,1,0,1,2,1,0,3,2,0.190677966101695,0.28310502283105
"2VH6_GSV","3KQB_LGJ","P00742",6.644,35,1,7,4,6,1,12,8,41,3,10,5,7,3,15,7,24,5,2,7,1,1,3,4,1,1,4,4,0.311557788944724,0.331632653061225
"2VH6_GSV","1LPG_IMA","P00742",14.605,35,1,7,4,6,1,12,8,41,4,7,5,4,3,7,10,14,1,0,1,0,0,0,1,0,0,2,3,0.146551724137931,0.214611872146119
"2VH6_GSV","2P16_GG2","P00742",5.645,35,1,7,4,6,1,12,8,34,2,9,5,6,1,9,5,13,3,1,3,1,0,1,3,1,0,2,2,0.154589371980676,0.298913043478261
"2VH6_GSV","1Z6E_IK8","P00742",5.03,35,1,7,4,6,1,12,8,38,3,10,5,9,2,14,7,14,3,1,4,1,1,1,2,1,1,2,2,0.134529147982063,0.176744186046512
"2VH6_GSV","2XBW_455","P00742",6.099,35,1,7,4,6,1,12,8,36,4,10,4,6,3,13,6,15,4,1,6,1,1,2,2,1,1,3,3,0.221105527638191,0.278947368421053
"2VH6_GSV","2Q1J_FXI","P00742",5.42,35,1,7,4,6,1,12,8,38,2,7,4,4,2,10,10,24,5,2,7,1,1,3,3,1,1,4,5,0.355191256830601,0.425287356321839
"2VH6_GSV","2XC5_OYJ","P00742",6.22,35,1,7,4,6,1,12,8,37,2,9,4,6,2,13,6,16,4,1,6,1,1,2,2,1,1,4,3,0.23,0.28125
"2VH6_GSV","3K9X_MBM","P00742",6.926,35,1,7,4,6,1,12,8,38,2,10,5,6,2,10,8,11,3,0,3,1,1,1,1,1,1,2,3,0.150442477876106,0.220657276995305
"2VH6_GSV","3SW2_FI1","P00742",12.452,35,1,7,4,6,1,12,8,39,1,9,6,6,1,11,6,20,5,0,7,1,1,3,3,1,1,6,5,0.216589861751152,0.306930693069307
"2VH6_GSV","1MQ6_XLD","P00742",9.64,35,1,7,4,6,1,12,8,36,2,9,4,8,2,13,8,13,2,0,2,0,1,1,1,0,1,2,3,0.123853211009174,0.225
"2VH6_GSV","2PHB_230","P00742",4.228,35,1,7,4,6,1,12,8,34,2,8,4,5,2,10,6,14,3,1,4,1,1,1,1,1,1,2,2,0.201005025125628,0.257894736842105
"2VH6_GSV","2P95_ME5","P00742",10.935,35,1,7,4,6,1,12,8,30,2,6,4,5,2,8,5,13,2,1,2,0,0,1,2,0,0,2,2,0.213903743315508,0.343195266272189
"2VH6_GSV","3Q3K_D90","P00742",9.427,35,1,7,4,6,1,12,8,32,3,7,5,5,3,9,4,15,2,0,2,1,2,0,0,1,2,3,3,0.182266009852217,0.237113402061856
"2VH6_GSV","2XBX_RR8","P00742",5.927,35,1,7,4,6,1,12,8,36,2,9,4,6,2,12,6,16,4,1,6,1,1,2,2,1,1,4,3,0.233502538071066,0.285714285714286
"2VH6_GSV","2FZZ_5QC","P00742",2.031,35,1,7,4,6,1,12,8,43,3,9,7,8,2,12,6,19,3,2,3,1,0,1,2,1,0,3,2,0.19047619047619,0.291079812206573
"2VH6_GSV","2WYJ_898","P00742",5.457,35,1,7,4,6,1,12,8,30,1,6,3,5,1,10,7,20,5,2,7,1,1,3,3,1,1,5,5,0.366459627329193,0.486486486486487
"2VH6_GSV","1NFW_RRR","P00742",1.511,35,1,7,4,6,1,12,8,28,1,7,4,5,1,10,5,19,5,0,6,1,0,3,3,1,0,5,4,0.189189189189189,0.271676300578035
"2VH6_GSV","2BQ7_IID","P00742",9.103,35,1,7,4,6,1,12,8,30,1,5,4,4,1,5,6,14,1,0,1,0,0,0,1,0,0,2,3,0.169230769230769,0.266666666666667
"2VH6_GSV","1XKA_4PP","P00742",7.627,35,1,7,4,6,1,12,8,29,5,6,3,4,4,6,9,16,2,1,2,1,1,0,2,1,1,3,7,0.142857142857143,0.265536723163842
"2VH6_GSV","2G00_4QC","P00742",5.522,35,1,7,4,6,1,12,8,39,2,7,5,5,1,10,7,19,3,2,3,1,0,1,2,1,0,3,2,0.208530805687204,0.321243523316062
"2VH6_GSV","1NFU_RRP","P00742",9.716,35,1,7,4,6,1,12,8,30,3,7,4,5,2,10,5,25,5,0,7,1,0,3,3,1,0,7,5,0.195767195767196,0.313953488372093
"2VH6_GSV","2J94_G15","P00742",7.155,35,1,7,4,6,1,12,8,31,2,11,4,8,2,14,7,14,5,1,6,1,1,3,3,1,1,4,5,0.193717277486911,0.239130434782609
"2VH6_GSV","2W3I_L1C","P00742",11.978,35,1,7,4,6,1,12,8,40,3,9,5,6,3,12,6,16,1,1,1,0,1,0,0,0,1,2,3,0.187214611872146,0.244019138755981
"2VH6_GSV","2EI7_D93","P00742",9.256,35,1,7,4,6,1,12,8,32,3,7,5,5,3,9,4,15,2,0,2,1,2,0,0,1,2,3,3,0.132075471698113,0.237113402061856
"2VH6_GSV","2UWL_895","P00742",1.011,35,1,7,4,6,1,12,8,28,1,8,3,6,1,11,7,14,5,1,6,1,1,3,3,1,1,4,5,0.193370165745856,0.285714285714286
"2VH6_GSV","2Y7X_MZA","P00742",5.351,35,1,7,4,6,1,12,8,32,2,6,5,4,2,9,4,27,5,1,8,1,1,3,3,1,1,7,4,0.300546448087432,0.383720930232558
"2VH6_GSV","2PR3_237","P00742",6.29,35,1,7,4,6,1,12,8,37,2,8,4,5,2,11,7,24,5,2,7,1,1,3,3,1,1,4,4,0.357142857142857,0.427745664739884
"2VH6_GSV","2W3K_L1D","P00742",7.436,35,1,7,4,6,1,12,8,39,3,8,5,5,3,10,6,16,1,1,1,0,1,0,0,0,1,2,3,0.188940092165899,0.252427184466019
"2VH6_GSV","1F0S_PR2","P00742",9.012,35,1,7,4,6,1,12,8,29,2,8,5,6,2,10,5,24,5,1,6,1,1,3,3,1,1,7,5,0.219251336898396,0.239130434782609
"2VH6_GSV","1NFY_RTR","P00742",10.191,35,1,7,4,6,1,12,8,30,3,7,4,5,2,10,5,25,5,0,7,1,0,3,3,1,0,7,5,0.204301075268817,0.309941520467836
"2VH6_GSV","1F0R_815","P00742",9.271,35,1,7,4,6,1,12,8,31,3,8,5,7,2,10,5,26,5,1,6,1,1,3,3,1,1,7,5,0.236842105263158,0.27027027027027
"2VH6_GSV","2D1J_D01","P00742",4.555,35,1,7,4,6,1,12,8,31,1,8,5,5,1,11,4,23,4,0,5,1,0,2,2,1,0,7,4,0.17258883248731,0.255434782608696
"2VH6_GSV","2UWO_701","P00742",6.32,35,1,7,4,6,1,12,8,29,1,8,3,6,1,11,7,14,5,1,6,1,1,3,3,1,1,4,5,0.191256830601093,0.282352941176471
"2VH6_GSV","4A7I_A7I","P00742",2.549,35,1,7,4,6,1,12,8,24,2,6,2,5,2,9,7,14,4,0,5,1,1,2,3,1,1,5,5,0.198795180722892,0.275641025641026
"2VH6_GSV","2W26_RIV","P00742",10.457,35,1,7,4,6,1,12,8,29,1,8,4,6,1,10,5,13,3,1,3,1,1,1,1,1,1,2,3,0.198924731182796,0.335329341317365
"2VH6_GSV","2EI6_D92","P00742",8.549,35,1,7,4,6,1,12,8,32,3,7,5,5,3,9,4,15,2,0,2,1,2,0,0,1,2,3,3,0.132075471698113,0.237113402061856
"2VH6_GSV","2XC0_8NC","P00742",6.755,35,1,7,4,6,1,12,8,38,2,10,4,7,2,13,7,16,4,1,6,1,1,2,2,1,1,4,3,0.214634146341463,0.283505154639175
"2VH6_GSV","1KSN_FXV","P00742",9.663,35,1,7,4,6,1,12,8,33,5,8,3,4,3,8,9,17,2,0,2,0,1,1,1,0,1,2,6,0.142857142857143,0.310734463276836
"2VH6_GSV","2P94_ME4","P00742",10.442,35,1,7,4,6,1,12,8,35,3,7,5,4,3,8,5,15,2,0,2,1,2,0,0,1,2,3,3,0.180094786729858,0.276923076923077
"2VH6_GSV","2XC4_IVK","P00742",5.578,35,1,7,4,6,1,12,8,37,2,7,4,5,2,12,7,13,2,1,3,0,1,1,1,0,1,1,3,0.193236714975845,0.228855721393035
"2VH6_GSV","3KQE_LGM","P00742",2.203,35,1,7,4,6,1,12,8,41,2,9,7,6,2,9,6,19,3,2,3,1,0,1,2,1,0,3,2,0.187772925764192,0.289099526066351
"2VH6_GSV","2Y82_930","P00742",6.523,35,1,7,4,6,1,12,8,33,2,6,5,4,2,9,5,28,5,2,8,1,1,3,3,1,1,7,5,0.342696629213483,0.414201183431953
"2VH6_GSV","1MQ5_XLC","P00742",7.745,35,1,7,4,6,1,12,8,34,2,6,4,5,2,10,6,13,2,0,2,0,1,1,1,0,1,2,3,0.170731707317073,0.237113402061856
"2VH6_GSV","2RA0_JNJ","P00742",11.723,35,1,7,4,6,1,12,8,39,4,10,6,9,2,12,6,18,2,2,2,1,0,0,2,1,0,3,4,0.140969162995595,0.199074074074074
"2VH6_GSV","3KQC_LGK","P00742",6.681,35,1,7,4,6,1,12,8,42,2,10,6,7,2,14,6,23,5,2,6,1,0,3,4,1,0,4,3,0.285024154589372,0.350253807106599
"2VH6_GSV","3M37_M37","P00742",3.86,35,1,7,4,6,1,12,8,37,5,8,4,6,3,13,7,23,5,2,7,1,1,3,4,1,1,4,4,0.28125,0.315508021390374
"2VH6_GSV","2J2U_GSQ","P00742",5.094,35,1,7,4,6,1,12,8,30,2,9,4,5,2,11,6,19,5,1,6,1,1,3,3,1,1,6,5,0.183246073298429,0.241758241758242
"2VH6_GSV","4BTI_7R9","P00742",7.57,35,1,7,4,6,1,12,8,42,2,11,4,8,2,16,12,19,4,0,5,1,2,2,2,1,2,7,7,0.212962962962963,0.31
"2VH6_GSV","2Y7Z_C0Z","P00742",5.551,35,1,7,4,6,1,12,8,33,1,6,5,4,1,8,5,26,5,2,7,1,1,3,3,1,1,7,4,0.264550264550264,0.373563218390805
"2VH6_GSV","2J4I_GSJ","P00742",5.491,35,1,7,4,6,1,12,8,36,2,10,3,6,2,13,11,20,5,1,7,1,1,3,3,1,1,6,5,0.237113402061856,0.276595744680851
"2VH6_GSV","2CJI_GSK","P00742",5.758,35,1,7,4,6,1,12,8,31,1,8,4,5,1,10,6,20,5,1,7,1,1,3,3,1,1,6,5,0.204188481675393,0.277777777777778
"2VH6_GSV","2UWP_894","P00742",4.542,35,1,7,4,6,1,12,8,28,1,8,3,6,1,11,8,21,5,2,8,1,1,4,4,1,1,6,7,0.341614906832298,0.375796178343949
"2VH6_GSV","2J95_GSX","P00742",6.213,35,1,7,4,6,1,12,8,31,1,8,4,7,1,12,7,19,5,1,6,1,1,3,3,1,1,6,6,0.219251336898396,0.280898876404494
"2VH6_GSV","3KL6_443","P00742",5.899,35,1,7,4,6,1,12,8,32,2,8,4,5,2,10,6,14,2,1,3,0,0,2,2,0,0,2,2,0.165,0.245989304812834
"2VH6_GSV","2WYG_461","P00742",1.53,35,1,7,4,6,1,12,8,30,1,6,3,5,1,10,7,20,5,2,7,1,1,3,3,1,1,5,5,0.366459627329193,0.486486486486487
"2P3T_993","4Y79_4O6","P00742",6.082,36,3,9,4,8,3,13,8,29,1,8,3,5,1,10,7,9,2,0,2,1,0,1,1,1,0,2,2,0.0970873786407767,0.135678391959799
"2P3T_993","2BOH_IIA","P00742",9.289,36,3,9,4,8,3,13,8,33,1,6,5,6,1,8,6,20,5,0,5,2,1,3,4,2,1,6,5,0.155660377358491,0.200980392156863
"2P3T_993","2J34_GS6","P00742",5.626,36,3,9,4,8,3,13,8,30,1,8,4,6,1,11,6,9,2,0,2,1,0,1,1,1,0,2,2,0.120772946859903,0.154228855721393
"2P3T_993","2Y81_931","P00742",12.237,36,3,9,4,8,3,13,8,33,2,6,5,4,2,9,5,14,2,0,2,1,1,1,1,1,1,4,2,0.129032258064516,0.212871287128713
"2P3T_993","3CS7_LG0","P00742",9.815,36,3,9,4,8,3,13,8,37,0,6,6,5,0,9,7,14,2,0,2,1,0,1,1,1,0,4,3,0.114537444933921,0.182242990654206
"2P3T_993","2J38_GS5","P00742",5.246,36,3,9,4,8,3,13,8,30,1,8,4,6,1,11,6,9,2,0,2,1,0,1,1,1,0,2,2,0.120772946859903,0.154228855721393
"2P3T_993","2Y80_439","P00742",9.54,36,3,9,4,8,3,13,8,33,1,6,5,4,1,8,5,14,3,0,3,2,1,1,1,2,1,5,3,0.13953488372093,0.183574879227053
"2P3T_993","3CEN_FXA","P00742",4.341,36,3,9,4,8,3,13,8,33,2,8,4,6,2,10,6,17,3,1,3,1,1,2,2,1,1,4,3,0.202970297029703,0.306451612903226
"2P3T_993","4BTU_6XS","P00742",8.185,36,3,9,4,8,3,13,8,39,2,10,4,7,2,15,9,15,4,1,5,2,1,3,3,2,1,4,5,0.146017699115044,0.193548387096774
"2P3T_993","1V3X_D76","P00742",7.008,36,3,9,4,8,3,13,8,35,2,9,5,7,1,12,5,11,2,0,3,1,0,2,2,1,0,3,3,0.140909090909091,0.183962264150943
"2P3T_993","4Y76_4O1","P00742",7.541,36,3,9,4,8,3,13,8,37,2,10,4,6,1,12,8,11,3,0,3,2,0,1,2,2,0,4,2,0.128318584070796,0.138392857142857
"2P3T_993","2P3U_663","P00742",1.909,36,3,9,4,8,3,13,8,35,2,8,4,7,2,12,7,29,6,3,10,2,2,5,5,2,2,6,6,0.727272727272727,0.75177304964539
"2P3T_993","1NFX_RDR","P00742",6.383,36,3,9,4,8,3,13,8,33,1,8,5,7,1,11,6,17,4,0,4,2,0,2,2,2,0,6,4,0.154929577464789,0.211822660098522
"2P3T_993","1LPZ_CMB","P00742",8.978,36,3,9,4,8,3,13,8,32,4,5,4,3,3,7,6,19,3,0,4,1,1,2,2,1,1,5,5,0.188118811881188,0.237113402061856
"2P3T_993","2VH0_GSI","P00742",10.612,36,3,9,4,8,3,13,8,34,1,8,4,7,1,12,9,12,2,1,2,1,0,1,1,1,0,2,1,0.150943396226415,0.213930348258706
"2P3T_993","1LPG_IMA","P00742",5.29,36,3,9,4,8,3,13,8,41,4,7,5,4,3,7,10,18,3,0,3,1,1,2,2,1,1,5,5,0.138075313807531,0.177489177489178
"2P3T_993","1Z6E_IK8","P00742",10.541,36,3,9,4,8,3,13,8,38,3,10,5,9,2,14,7,13,2,1,2,1,1,1,1,1,1,3,3,0.171945701357466,0.251207729468599
"2P3T_993","2XBW_455","P00742",7.051,36,3,9,4,8,3,13,8,36,4,10,4,6,3,13,6,15,3,0,4,2,1,1,1,2,1,4,3,0.152777777777778,0.226600985221675
"2P3T_993","2Q1J_FXI","P00742",6.392,36,3,9,4,8,3,13,8,38,2,7,4,4,2,10,10,14,2,0,3,1,1,1,0,1,1,2,5,0.159817351598174,0.221153846153846
"2P3T_993","2XC5_OYJ","P00742",6.417,36,3,9,4,8,3,13,8,37,2,9,4,6,2,13,6,15,3,0,4,2,1,1,1,2,1,4,3,0.155963302752294,0.235294117647059
"2P3T_993","3SW2_FI1","P00742",9.382,36,3,9,4,8,3,13,8,39,1,9,6,6,1,11,6,16,3,0,3,1,0,2,1,1,0,4,3,0.125,0.168831168831169
"2P3T_993","1MQ6_XLD","P00742",0.783,36,3,9,4,8,3,13,8,36,2,9,4,8,2,13,8,32,7,3,11,2,2,6,6,2,2,7,8,0.62987012987013,0.608974358974359
"2P3T_993","2PHB_230","P00742",8.971,36,3,9,4,8,3,13,8,34,2,8,4,5,2,10,6,18,4,1,4,1,2,3,1,1,2,4,4,0.172248803827751,0.237373737373737
